ESQUEMA	SUMARY	CAUSA EFECTO	CRITICIDAD	DETECTADO POR	DETECTADO EN CICLO	DETECTADO EN RELEASE	VERSION OBJETIVO	DETECTADO EN FECHA	ENTORNO	ESTATUS	TIPO DE DEFECTO	ID DE EXCEPCIONES	
TCRM	 Summary: Campo TEXTO DE RESOLUCIÓN no se limpia al cambiar ESTADO.	APLICACIÓN	Alta	 99gu6766	01.07.00.00	01.07.00.00		08/07/2021	Preexplotación Inestable	Closed	Funcional		
TCRM	 Summary: Criterio 4.1.1 - Procesamiento CSS: Error de análisis sintactico en theme-aurora.css	APLICACIÓN	Alta	 99gu7918	01.07.00.00	01.07.00.00	01.08.01.00	17/06/2021	Preexplotación Inestable	Heredado	Accesibilidad		
TCRM	 Summary: Criterio 4.1.1 - Procesamiento CSS: Error de análisis sintactico en theme-aurora-custom.css	APLICACIÓN	Alta	 99gu7918	01.07.00.00	01.07.00.00	01.08.01.00	17/06/2021	Preexplotación Inestable	Heredado	Accesibilidad		
TCRM	 Summary: Criterio 1.4.3 - Contraste mínimo: Enlaces con un contraste muy bajo	APLICACIÓN	Alta	 99gu7918	01.07.00.00	01.07.00.00	01.08.01.00	17/06/2021	Preexplotación Inestable	Heredado	Accesibilidad		
TCRM	 Summary: Criterio 1.4.4 - Cambio de tamaño de texto: Existen fuentes absolutas en fullcalendar.css	APLICACIÓN	Alta	 99gu7918	01.07.00.00	01.07.00.00	01.08.01.00	17/06/2021	Preexplotación Inestable	Heredado	Accesibilidad		
TCRM	 Summary: Criterio 1.4.4 - Cambio de tamaño de texto: Existen fuentes absolutas en theme-aurora-custom.css	APLICACIÓN	Alta	 99gu7918	01.07.00.00	01.07.00.00	01.08.01.00	17/06/2021	Preexplotación Inestable	Heredado	Accesibilidad		
TCRM	 Summary: Criterio 1.4.10 - Reflow: Elementos superpuestos	APLICACIÓN	Alta	 99gu7918	01.07.00.00	01.07.00.00	01.08.01.00	17/06/2021	Preexplotación Inestable	Heredado	Accesibilidad		
TCRM	 Summary: Tiempos elevados en Siebel por SQL Problemática	 INFRAESTRUCTURA	Media	 99gu4675	01.07.00.00	01.07.00.00	01.07.00.00	21/06/2021	Preexplotación Inestable	Closed	Rendimiento		
TCRM	 Summary: Acceso a pantalla sin funcionalidad.	APLICACIÓN	Media	 99gu6766	01.07.00.00	01.07.00.00	01.08.02.00	08/07/2021	Preexplotación Inestable	Heredado	Funcional		
TCRM	 Summary: Maquetación de pantallas.	APLICACIÓN	Media	 99gu6766	01.07.00.00	01.07.00.00	01.08.02.00	08/07/2021	Preexplotación Inestable	Heredado	Funcional		
TCRM	 Summary: Criterio 1.1.1 - Contenido no textual: Aria-labelledby con un referencia ID incorrecta	APLICACIÓN	Alta	 99gu7918	01.07.00.00	01.07.00.00	01.08.01.00	17/06/2021	Preexplotación Inestable	Closed	Accesibilidad		
TCRM	 Summary: Criterio 1.1.1 - Contenido no textual: Imágenes sin atributo alt	APLICACIÓN	Alta	 99gu7918	01.07.00.00	01.07.00.00	01.08.01.00	17/06/2021	Preexplotación Inestable	Closed	Accesibilidad		
TCRM	 Summary: Criterio 1.3.1 - Información y relaciones: Inputs sin descripción asociada.	APLICACIÓN	Alta	 99gu7918	01.07.00.00	01.07.00.00	01.08.01.00	17/06/2021	Preexplotación Inestable	Heredado	Accesibilidad		
TCRM	 Summary: Criterio 1.3.1 - Información y relaciones: Select box sin descripcion	APLICACIÓN	Alta	 99gu7918	01.07.00.00	01.07.00.00	01.08.01.00	17/06/2021	Preexplotación Inestable	Closed	Accesibilidad		
TCRM	 Summary: Criterio 1.3.1 - Información y relaciones: Cabecera sin descripción	APLICACIÓN	Alta	 99gu7918	01.07.00.00	01.07.00.00	01.08.01.00	17/06/2021	Preexplotación Inestable	Closed	Accesibilidad		
TCRM	 Summary: Criterio 1.3.1 - Información y relaciones: HTML usado para formatear contenido.	APLICACIÓN	Alta	 99gu7918	01.07.00.00	01.07.00.00	01.08.01.00	17/06/2021	Preexplotación Inestable	Closed	Accesibilidad		
TCRM	 Summary: Tratamiento Inadecuado de Errores. Error en XML de la petición enviada al servidor.	PRODUCTO	Media	 99gu2977	01.07.00.00	01.07.00.00	01.08.01.00	18/06/2021	Preexplotación Inestable	Heredado	Vulnerabilidad		
TCRM	 Summary: Campo autocompleta con ceros.	APLICACIÓN	Baja	 99gu6766	01.07.00.00	01.07.00.00	01.08.02.00	08/07/2021	Preexplotación Inestable	Heredado	Funcional		
TCRM	 Summary: Caso no transferido no se muestra en Listado Mis Casos.	APLICACIÓN	Alta	 99gu6766	01.07.00.00	01.07.00.00		08/07/2021	Preexplotación Inestable	Closed	Funcional		
TCRM	 Summary: No se permite borrar campos de datos complementarios ya informados.	APLICACIÓN	Media	 99gu7677	01.08.02.00	01.08.02.00	01.08.02.00	28/10/2021	Preexplotación Inestable	New	Funcional		
TCRM	 Summary: Campos que permiten ser informados con caracteres especiales únicamente.	APLICACIÓN	Media	 99gu7677	01.08.02.00	01.08.02.00	01.08.02.00	21/10/2021	Preexplotación Inestable	New	Funcional		
TCRM	 Summary: Ausencia de mensajes, mensajes erróneos o que llevan a equívoco.	APLICACIÓN	Media	 99gu6766	01.07.00.00	01.07.00.00	01.08.02.00	08/07/2021	Preexplotación Inestable	Heredado	Funcional		
TCRM	 Summary: Botón Volver habilitado y visible en modo no edición.	APLICACIÓN	Media	 99gu7677	01.08.02.00	01.08.02.00	01.08.02.00	21/10/2021	Preexplotación Inestable	New	Funcional		
TCRM	 Summary: Lista de valores del campo no ordenada de forma alfabética.	APLICACIÓN	Media	 99gu6766	01.07.00.00	01.07.00.00		08/07/2021	Preexplotación Inestable	Closed	Funcional		
TCRM	" Summary: Acceso a ""Datos Complementarios"" sin permitir editar ningún campo."	APLICACIÓN	Media	 99gu6766	01.07.00.00	01.07.00.00	01.08.02.00	08/07/2021	Preexplotación Inestable	Heredado	Funcional		
TCRM	 Summary: Campo presenta lista de valores sin contenido.	APLICACIÓN	Media	 99gu6766	01.07.00.00	01.07.00.00	01.08.02.00	08/07/2021	Preexplotación Inestable	Heredado	Funcional		
TCRM	 Summary: Falta de coherencia en campos.	APLICACIÓN	Baja	 99gu6766	01.07.00.00	01.07.00.00	01.08.02.00	08/07/2021	Preexplotación Inestable	Heredado	Funcional		
TCRM	 Summary: No se habilita botón Editar.	APLICACIÓN	Baja	 99gu6766	01.07.00.00	01.07.00.00	01.08.02.00	08/07/2021	Preexplotación Inestable	Heredado	Funcional		
TCRM	 Summary: Se visualiza literal en campo consulta editable.	APLICACIÓN	Baja	 99gu6766	01.07.00.00	01.07.00.00		08/07/2021	Preexplotación Inestable	Closed	Funcional		
TCRM	 Summary: Falta de limitación longitud en campo.	APLICACIÓN	Media	 99gu6766	01.07.00.00	01.07.00.00	01.08.02.00	08/07/2021	Preexplotación Inestable	Heredado	Funcional		
TCRM	 Summary: Listas sin valor por defecto.	APLICACIÓN	Media	 99gu7677	01.08.02.00	01.08.02.00	01.08.02.00	21/10/2021	Preexplotación Inestable	New	Funcional		
TCRM	 Summary: Ausencia de validación en campos de naturaleza conocida.	APLICACIÓN	Media	 99gu6766	01.07.00.00	01.07.00.00	01.08.02.00	08/07/2021	Preexplotación Inestable	Heredado	Funcional		
TCRM	 Summary: Criterio 2.1.1 - Teclado: No se puede cambiar de sección	APLICACIÓN	Alta	 99gu7918	01.07.00.00	01.07.00.00	01.08.01.00	17/06/2021	Preexplotación Inestable	Heredado	Accesibilidad		
TCRM	 Summary: Criterio 4.1.1 - Procesamiento: No space between attributes.	APLICACIÓN	Alta	 99gu7918	01.07.00.00	01.07.00.00	01.08.01.00	17/06/2021	Preexplotación Inestable	Heredado	Accesibilidad		
TCRM	 Summary: Criterio 4.1.1 - Procesamiento: Bad value screen and (min-device-width: 481px) and (max-device-width: 1024px) and (orientation:landscape) for attribute media on element link: Deprecated media feature min-device-width.	APLICACIÓN	Alta	 99gu7918	01.07.00.00	01.07.00.00	01.08.01.00	17/06/2021	Preexplotación Inestable	Heredado	Accesibilidad		
TCRM	 Summary: Criterio 4.1.1 - Procesamiento: Bad value screen and (max-device-width: 320px) and (orientation:portrait) for attribute media on element link: Deprecated media feature max-device-width.	APLICACIÓN	Alta	 99gu7918	01.07.00.00	01.07.00.00	01.08.01.00	17/06/2021	Preexplotación Inestable	Heredado	Accesibilidad		
TCRM	 Summary: Criterio 4.1.1 - Procesamiento: Attribute src not allowed on element div at this point.	APLICACIÓN	Alta	 99gu7918	01.07.00.00	01.07.00.00	01.08.01.00	17/06/2021	Preexplotación Inestable	Heredado	Accesibilidad		
TCRM	 Summary: Criterio 1.4.4 - Cambio de tamaño de texto: Existen fuentes absolutas en jquery.switch.css	APLICACIÓN	Alta	 99gu7918	01.07.00.00	01.07.00.00	01.08.01.00	17/06/2021	Preexplotación Inestable	Heredado	Accesibilidad		
TCRM	 Summary: Botón Datos Complementarios habilitado en modo no edición.	APLICACIÓN	Media	 99gu7677	01.08.02.00	01.08.02.00	01.08.02.00	21/10/2021	Preexplotación Inestable	New	Funcional		
TCRM	 Summary: Criterio 1.4.4 - Cambio de tamaño de texto: Existen fuentes absolutas en jctrls.css	APLICACIÓN	Alta	 99gu7918	01.07.00.00	01.07.00.00	01.08.01.00	17/06/2021	Preexplotación Inestable	Heredado	Accesibilidad		
TCRM	 Summary: Criterio 1.4.4 - Cambio de tamaño de texto: Existen fuentes absolutas en ui.jqgrid.cs	APLICACIÓN	Alta	 99gu7918	01.07.00.00	01.07.00.00	01.08.01.00	17/06/2021	Preexplotación Inestable	Heredado	Accesibilidad		
TRHA	 Summary: Criterio 1.4.4 - Cambio de tamaño de texto: jquery-ui.min.css	 INFRAESTRUCTURA	Alta	 99gu6291	02.04.00.02	02.04.00.02		22/10/2021	Preexplotación L1	New	Accesibilidad		
TRHA	 Summary: Criterio 4.1.1 - Procesamiento CSS: Error de análisis sintáctico en estilos.min.css	 INFRAESTRUCTURA	Alta	 99gu6291	02.04.00.02	02.04.00.02		22/10/2021	Preexplotación L1	New	Accesibilidad		
TRHA	 Summary: Tratamiento Inadecuado de Errores. SQLSyntaxError (ARQ)	 INFRAESTRUCTURA	Media	 99gu6581	02.04.00.02	02.04.00.02	02.04.00.02	25/10/2021	Preexplotación L1	Heredado	Vulnerabilidad		
TRHA	 Summary: Criterio 1.4.4 - Cambio de tamaño de texto: estilos.min.css	 INFRAESTRUCTURA	Alta	 99gu6291	02.04.00.02	02.04.00.02		22/10/2021	Preexplotación L1	New	Accesibilidad		
TRHA	 Summary: Criterio 1.4.4 - Cambio de tamaño del texto:  bootstrap.min.css	 INFRAESTRUCTURA	Alta	 99gu6291	02.04.00.02	02.04.00.02		22/10/2021	Preexplotación L1	New	Accesibilidad		
TRHA	 Summary: Error 404 JSP inexistente	CONFIGURACIÓN	Media	 99gu6581	02.04.00.02	02.04.00.02	02.04.00.02	25/10/2021	Preexplotación L1	Heredado	Vulnerabilidad		
TRIA	 Summary: Criterio  1.4.4 - Cambio Tamaño de Texto jquery-ui.min.css	 INFRAESTRUCTURA	Alta	 99gu6621	01.03.01.00	01.03.01.00		14/10/2021	Preexplotación L1	New	Accesibilidad		
TRIA	 Summary: Criterio  1.4.4 - Cambio Tamaño de Texto bootstrap.min.css	 INFRAESTRUCTURA	Alta	 99gu6621	01.03.01.00	01.03.01.00		14/10/2021	Preexplotación L1	New	Accesibilidad		
TRIA	 Summary: Criterio  1.4.4 - Cambio Tamaño de Texto estilos.min.css	 INFRAESTRUCTURA	Alta	 99gu6621	01.03.01.00	01.03.01.00		14/10/2021	Preexplotación L1	New	Accesibilidad		
TRIA	 Summary: Criterio 4.1.1 – ID duplicados	APLICACIÓN	Alta	 99gu6621	01.03.01.00	01.03.01.00		14/10/2021	Preexplotación L1	New	Accesibilidad		
TRIA	 Summary: Criterio 4.1.1 – Attribute (refidioma – accionsinjs) not allowed on element div at this point	 INFRAESTRUCTURA	Alta	 99gu6621	01.03.01.00	01.03.01.00		14/10/2021	Preexplotación L1	New	Accesibilidad		
TRIA	 Summary: SQLException en el servicio XV26N00A	APLICACIÓN	Alta	 99gu8248	01.05.00.02	01.05.00.02		02/02/2022	Producción	Closed	Funcional		
TRIA	 Summary: NullpointerException en el servicio XV26N00B	APLICACIÓN	Alta	 99gu7774	01.06.01.02	01.06.01.02		21/02/2022	Producción	New	Funcional		
TRIA	 Summary: SQLException en el servicio XV26N00B	APLICACIÓN	Media	 99gu7774	01.06.01.04	01.06.01.04		02/03/2022	Producción	Closed	Funcional		
TRIA	 Summary: [TimeOut en servicio XV26N00B] Nuevo defecto rendimiento de Criticidad Alta localizado en aplicación TRIA versión 01.80.00.00 en Producción	APLICACIÓN	Alta	 99gu8248	01.07.00.04	01.07.00.04		22/06/2022	Producción	New	Rendimiento		
TRIA	 Summary: Gestión de la configuración – Referencia Insegura a Recursos Internos (RIRI)	CONFIGURACIÓN	Media	 99gu6581	01.03.01.00	01.03.01.00		06/10/2021	Preexplotación L1	New	Vulnerabilidad		
TRIA	 Summary: NullpointerException en el servicio TRIAAUTO	APLICACIÓN	Alta	 99gu7774	01.06.01.06	01.06.01.06		08/03/2022	Producción	New	Funcional		
TRIA	 Summary: Subida de ficheros anexados	 INFRAESTRUCTURA	Media	 99gu6581	01.03.01.00	01.03.01.00		06/10/2021	Preexplotación L1	New	Vulnerabilidad		
TRIA	 Summary: NullpointerException en servicio TRIATRAM	APLICACIÓN	Alta	 99gu7774	01.06.01.02	01.06.01.02	01.06.01.04	21/02/2022	Producción	Heredado	Funcional		
TRIA	 Summary: NullpointerException en el servicio XV26N00B	APLICACIÓN	Alta	 99gu8248	01.06.01.04	01.06.01.04	01.06.01.06	24/02/2022	Producción	Heredado	Funcional		
TRIA	 Summary: java.lang.IndexOutOfBoundsException en servicio XV26N00B	APLICACIÓN	Alta	 99gu8248	01.06.01.04	01.06.01.04		28/02/2022	Producción	Closed	Funcional		
TRIA	 Summary: Error en la generación del informe TGCRTRIATJUSTTRI	APLICACIÓN	Alta	 99gu7774	01.06.01.06	01.06.01.06		30/03/2022	Producción	New	Funcional		
TRIA	 Summary: NullpointerException en el servicio XV26N00B	APLICACIÓN	Alta	 99gu8248	01.06.01.02	01.06.01.02		17/02/2022	Producción	New	Funcional		
TRIA	 Summary: java.util.ConcurrentModificationException en el servicio XV26N00B	APLICACIÓN	Alta	 99gu7774	01.06.01.02	01.06.01.02		18/02/2022	Producción	Closed	Funcional		
TRIA	 Summary: SQLException en el servicio TRIAAUTO	APLICACIÓN	Alta	 99gu8248	01.06.01.02	01.06.01.02		21/02/2022	Producción	Closed	Funcional		
TRIA	 Summary: SQLIntegrityConstraintViolationException en el servicio XV26N00B	APLICACIÓN	Alta	 99gu7774	01.06.01.02	01.06.01.02		21/02/2022	Producción	Closed	Funcional		
TRIA	 Summary: NullpointerException en el servicio TRIASUPE	APLICACIÓN	Alta	 99gu7774	01.07.00.03	01.07.00.03		21/04/2022	Producción	New	Funcional		
TRIA	 Summary: NullpointerException en el servicio TRIATRAM	APLICACIÓN	Alta	 99gu8248	01.07.00.03	01.07.00.03		27/04/2022	Producción	New	Funcional		
TRIA	 Summary: java.lang.NoClassDefFoundError en servicio XV26N00A	APLICACIÓN	Alta	 99gu8248	01.07.00.06	01.07.00.06		01/07/2022	Producción	New	Funcional		
TRIA	 Summary: SQLException en el servicio TRIATRAM	APLICACIÓN	Media	 99gu8248	01.09.00.02	01.09.00.02		04/08/2022	Producción	New	Funcional		
TRIA	 Summary: NullpointerException en el servicio TRIATRAM	APLICACIÓN	Alta	 99gu9589	01.10.01.01	01.10.01.01		28/11/2022	Producción	New	Funcional		
TRIA	 Summary: Criterio 4.1.1 – An img element which has an alt attribute whose value is the empty string must not have a role attribute.	 INFRAESTRUCTURA	Alta	 99gu6621	01.03.01.00	01.03.01.00		14/10/2021	Preexplotación L1	New	Accesibilidad		
TRIA	 Summary: Criterio  4.1.1 – Procesamiento (CSS)	 INFRAESTRUCTURA	Alta	 99gu6621	01.03.01.00	01.03.01.00		14/10/2021	Preexplotación L1	New	Accesibilidad		
TRIA	 Summary: NullpointerException en el servicio XV26N00A	APLICACIÓN	Alta	 99gu7774	01.06.01.06	01.06.01.06		09/03/2022	Producción	Closed	Funcional		
TRIA	 Summary: NullpointerException en el servicio TRIATRAM	APLICACIÓN	Alta	 99gu8248	01.07.00.03	01.07.00.03		20/04/2022	Producción	New	Funcional		
TRIA	 Summary: SGDAException en el servicio XV26N00B	APLICACIÓN	Media	 99gu7774	01.07.00.06	01.07.00.06		06/07/2022	Producción	New	Funcional		
TRIA	 Summary: SQLException en el servicio XV26N00A	CONFIGURACIÓN	Alta	 99gu7774	01.09.00.02	01.09.00.02		04/08/2022	Producción	New	Funcional		
TRIA	 Summary: NullpointerException en el servicio TRIASUPE	APLICACIÓN	Alta	 99gu8248	01.09.00.02	01.09.00.02		29/08/2022	Producción	New	Funcional		
TRIA	 Summary: NullpointerException en el servicio TRIASUPE	APLICACIÓN	Alta	 99gu9589	01.09.01.00	01.09.01.00		08/09/2022	Producción	New	Funcional		
TRIA	 Summary: SQLException en el servicio XV26N00D	APLICACIÓN	Alta	 99gu9589	01.09.01.00	01.09.01.00		08/09/2022	Producción	New	Funcional		
TRIA	 Summary: java.sql.SQLException en el servicio TRIATRAM	APLICACIÓN	Alta	 99gu9589	01.10.01.03	01.10.01.03		30/11/2022	Producción	New	Funcional		
DIPE	 Summary: SQLException en el servicio DIPEINTR	APLICACIÓN	Alta	 99gu8248	03.02.03.00	03.02.03.00		19/07/2022	Producción	New	Funcional		
DIPE	 Summary: NullpointerException en el servicio DIPEINTR	APLICACIÓN	Alta	 99gu8248	03.02.03.00	03.02.03.00		18/05/2021	Producción	New	Funcional		
DIPE	 Summary: NullpointerException en el servicio DIPEINTR	APLICACIÓN	Alta	 99gu8248	03.02.03.00	03.02.03.00		09/06/2021	Producción	New	Funcional		
DIPE	 Summary: NullpointerException en el servicio DIPEINTR	APLICACIÓN	Alta	 99gu8248	03.02.03.00	03.02.03.00		03/08/2021	Producción	New	Funcional		
DIPE	 Summary: java.io.FileNotFoundException en el servicio SFP00005	APLICACIÓN	Media	 99gu7774	03.02.03.00	03.02.03.00		27/04/2022	Producción	New	Funcional		
DIPE	 Summary: Tratamiento inadecuado de errores: Recurso JSP inexistente	CONFIGURACIÓN	Media	 99gu6290	03.03.00.00	03.03.00.00		10/11/2021	Preexplotación L1	Heredado	Vulnerabilidad		
DIPE	 Summary: Criterio 4.1.1 - Procesamiento: Attribute name not allowed on element section at this point.	APLICACIÓN	Alta	 99gu6291	03.03.00.00	03.03.00.00		14/12/2022	Preexplotación L1	New	Accesibilidad		
DIPE	 Summary: NullpointerException en el servicio DIPEINTR	APLICACIÓN	Alta	 99gu9589	03.03.00.00	03.03.00.00		10/01/2023	Producción	New	Funcional		
DIPE	 Summary: Criterio 4.1.1 – Procesamiento: Error sintáctivo estilos.min.css	 INFRAESTRUCTURA	Alta	 99gu6291	03.03.00.00	03.03.00.00		13/12/2022	Preexplotación L1	New	Accesibilidad		
DIPE	 Summary: Criterio 1.4.4 - Cambio de tamaño del texto: Existen fuentes absolutas en j-query-ui.css	 INFRAESTRUCTURA	Alta	 99gu6291	03.03.00.00	03.03.00.00		13/12/2022	Preexplotación L1	New	Accesibilidad		
DIPE	 Summary: Criterio 1.4.10 - Reflow: Doble scroll	 INFRAESTRUCTURA	Alta	 99gu6291	03.03.00.00	03.03.00.00		14/12/2022	Preexplotación L1	New	Accesibilidad		
DIPE	 Summary: Criterio 1.4.10 - Reflow: setting maximum-scale=1.	 INFRAESTRUCTURA	Alta	 99gu6291	03.03.00.00	03.03.00.00		14/12/2022	Preexplotación L1	New	Accesibilidad		
DIPE	 Summary: Criterio 4.1.1 – Procesamiento: The page has duplicate id values (TARJETA_2).	APLICACIÓN	Alta	 99gu6291	03.03.00.00	03.03.00.00		13/12/2022	Preexplotación L1	New	Accesibilidad		
DIPE	 Summary: Criterio 1.4.4 - Cambio de tamaño del texto: Existen fuentes absolutas en bootstrap.min.css	 INFRAESTRUCTURA	Alta	 99gu6291	03.03.00.00	03.03.00.00		13/12/2022	Preexplotación L1	New	Accesibilidad		
DIPE	 Summary: Criterio 4.1.1 – Procesamiento: Attribute name not allowed on element dl at this point.	 INFRAESTRUCTURA	Alta	 99gu6291	03.03.00.00	03.03.00.00		13/12/2022	Preexplotación L1	New	Accesibilidad		
DIPE	 Summary: Criterio 4.1.1 - Procesamiento: Attribute name not allowed on element dl at this point.	APLICACIÓN	Alta	 99gu6291	03.03.00.00	03.03.00.00		14/12/2022	Preexplotación L1	New	Accesibilidad		
GESA01	 Summary: NullpointerException en el servicio XY201510	APLICACIÓN	Alta	 99gu8248	01.03.10.02	01.03.10.02		25/05/2021	Producción	New	Funcional		
GESA01	 Summary: NullPointerException en el servicio XY201510	APLICACIÓN	Alta	 99gu8248	01.03.10.02	01.03.10.02		26/07/2021	Producción	New	Funcional		
GESA01	 Summary: Criterio 4.1.1 – Procesamiento:Element div not allowed as child of element label in this context. (Suppressing further errors from this subtree.)	APLICACIÓN	Alta	 99gu6291	01.04.00.01	01.04.00.01		05/08/2021	Preexplotación Inestable	New	Accesibilidad		
GESA01	 Summary: Tratamiento Inadecuado de Errores. NullPointerException en otros datos del expediente.	APLICACIÓN	Media	 99gu2977	01.04.00.01	01.04.00.01	01.04.01.00	06/08/2021	Preexplotación L1	Closed	Vulnerabilidad	88649326	
GESA01	 Summary: Tratamiento Inadecuado de Errores. Error en la generación de un informe.	APLICACIÓN	Media	 99gu2977	01.04.00.01	01.04.00.01	01.04.01.00	06/08/2021	Preexplotación L1	Closed	Vulnerabilidad	88654152	
GESA01	 Summary: NullpointerException en el servicio XY201510	APLICACIÓN	Alta	 99gu8248	01.03.10.02	01.03.10.02		23/09/2021	Producción	New	Funcional		
GESA01	 Summary: java.lang.IndexOutOfBoundsException en servicio XY201510	APLICACIÓN	Alta	 99gu7774	01.04.00.01	01.04.00.01		25/01/2022	Producción	New	Funcional		
GESA01	 Summary: Error en la generación del informe INPRGESACOBARRAS	APLICACIÓN	Alta	 99gu8248	01.04.00.01	01.04.00.01		18/03/2022	Producción	New	Funcional		
GESA01	 Summary: Criterio 2.4.3 - Orden del foco:Saltos en el orden de tabulación de la pagina	APLICACIÓN	Alta	 99gu6291	01.04.00.01	01.04.00.01		05/08/2021	Preexplotación Inestable	New	Accesibilidad		
GESA01	 Summary: Criterio 2.4.4 – Propósito de los enlaces: El atributo title NO proporciona información sobre la apertura en una ventana nueva	APLICACIÓN	Alta	 99gu6291	01.04.00.01	01.04.00.01		05/08/2021	Preexplotación Inestable	New	Accesibilidad		
GESA01	 Summary: Criterio 4.1.1 – Procesamiento: Bad value text/htm, charset=ISO-8859-1 for attribute content on element meta: charset= must be followed by utf-8.	 INFRAESTRUCTURA	Alta	 99gu6291	01.04.00.01	01.04.00.01		05/08/2021	Preexplotación Inestable	New	Accesibilidad		
GESA01	 Summary: Criterio 4.1.1 – Procesamiento: Bad value text/html, charset=ISO-8859-1 for attribute content on element meta: charset= must be followed by utf-8.	 INFRAESTRUCTURA	Alta	 99gu6291	01.04.00.01	01.04.00.01		05/08/2021	Preexplotación Inestable	New	Accesibilidad		
GESA01	 Summary: Criterio 4.1.1 – Procesamiento:Duplicate ID	APLICACIÓN	Alta	 99gu6291	01.04.00.01	01.04.00.01		05/08/2021	Preexplotación Inestable	New	Accesibilidad		
GESA01	 Summary: Tratamiento Inadecuado de Errores. NullPointerException en la introducción de acuerdos.	APLICACIÓN	Media	 99gu2977	01.04.00.01	01.04.00.01	01.04.01.00	06/08/2021	Preexplotación L1	Closed	Vulnerabilidad	88659101	
GESA01	 Summary: Entrada Inválida de Datos. Generación de informes manipulados con información de pagos de terceros.	APLICACIÓN	Alta	 99gu2977	01.04.00.01	01.04.00.01	01.04.01.00	06/08/2021	Preexplotación L1	Closed	Vulnerabilidad	88659101	
GESA01	 Summary: Criterio 4.1.1 – Procesamiento: A meta element with an http-equiv attribute whose value is X-UA-Compatible must have a content attribute with the value IE=edge.	 INFRAESTRUCTURA	Alta	 99gu6291	01.04.00.01	01.04.00.01		05/08/2021	Preexplotación Inestable	New	Accesibilidad		
GESA01	 Summary: Criterio 4.1.1 – Procesamiento:No p element in scope but a p end tag seen	APLICACIÓN	Alta	 99gu6291	01.04.00.01	01.04.00.01		05/08/2021	Preexplotación Inestable	New	Accesibilidad		
GESA01	 Summary: Criterio 4.1.1 – Procesamiento:Bad value for attribute maxlength on element input: The empty string is not a valid non-negative integer.	 INFRAESTRUCTURA	Alta	 99gu6291	01.04.00.01	01.04.00.01		05/08/2021	Preexplotación Inestable	New	Accesibilidad		
GESA01	 Summary: Criterio 4.1.1 – Procesamiento:No p element in scope but a p end tag seen	APLICACIÓN	Alta	 99gu6291	01.04.00.01	01.04.00.01		05/08/2021	Preexplotación Inestable	New	Accesibilidad		
GESA01	 Summary: Criterio 1.4.10 – Reflow: Doble scroll	 INFRAESTRUCTURA	Alta	 99gu6291	01.04.00.01	01.04.00.01		05/08/2021	Preexplotación Inestable	New	Accesibilidad		
GESA01	 Summary: Tratamiento Inadecuado de Errores. Error ORA-00933 en JSON al introducir el código postal.	APLICACIÓN	Media	 99gu2977	01.04.00.01	01.04.00.01	01.04.01.00	06/08/2021	Preexplotación L1	Closed	Vulnerabilidad	88647246	
GESA01	 Summary: Tratamiento Inadecuado de Errores. NumberFormatException al iniciar caso.	 INFRAESTRUCTURA	Media	 99gu2977	01.04.00.01	01.04.00.01	01.04.01.00	07/08/2021	Preexplotación L1	Heredado	Vulnerabilidad	88645049	
GESA01	 Summary: Tratamiento Inadecuado de Errores. Error ORA-00933 en consulta de GTB.	 INFRAESTRUCTURA	Media	 99gu2977	01.04.00.01	01.04.00.01	01.04.01.00	07/08/2021	Preexplotación L1	Heredado	Vulnerabilidad	88646087	
GESA01	 Summary: Tratamiento Inadecuado de Errores. Excepción NullPointerException en la seleccion de una tarea.	 INFRAESTRUCTURA	Media	 99gu2977	01.04.00.01	01.04.00.01	01.04.01.00	07/08/2021	Preexplotación L1	Heredado	Vulnerabilidad	88649697	
GESA01	 Summary: Tratammiento Inadecuado de Errores. Se devuelve una página HTTP 404 con código de la excepción.	 INFRAESTRUCTURA	Media	 99gu2977	01.04.00.01	01.04.00.01	01.04.01.00	07/08/2021	Preexplotación L1	Heredado	Vulnerabilidad		
GESA01	 Summary: Criterio 1.3.1 – Información y Relaciones:Elemento ID repetidos	APLICACIÓN	Alta	 99gu6291	01.04.00.01	01.04.00.01		05/08/2021	Preexplotación Inestable	New	Accesibilidad		
GESA01	 Summary: Criterio 1.3.1 – Información y Relaciones:Fiedset utilizado de manera inapropiada, para dar formato.	APLICACIÓN	Alta	 99gu6291	01.04.00.01	01.04.00.01		05/08/2021	Preexplotación Inestable	New	Accesibilidad		
GESA01	 Summary: Criterio 1.3.1 – Información y Relaciones:Label sin conectar al control de formulario explicitamente. Label usado para formatear	APLICACIÓN	Alta	 99gu6291	01.04.00.01	01.04.00.01		05/08/2021	Preexplotación Inestable	New	Accesibilidad		
GESA01	 Summary: Criterio 3.3.2 – Etiquetas o Instrucciones:Uso de etiqueta fieldset  y legend  para agrupación de textos	APLICACIÓN	Alta	 99gu6291	01.04.00.01	01.04.00.01		05/08/2021	Preexplotación Inestable	New	Accesibilidad		
GESA01	 Summary: Criterio 4.1.1 – Procesamiento: The only allowed value for the charset attribute for the script element is utf-8. (But the attribute is not needed and should be omitted altogether.)	 INFRAESTRUCTURA	Alta	 99gu6291	01.04.00.01	01.04.00.01		05/08/2021	Preexplotación Inestable	New	Accesibilidad		
